Year,Month,Day,Period,Load
2020,10,26,8,783.3
2020,10,26,9,788.2
2020,10,26,10,793.1
2020,10,26,11,812.7
2020,10,26,12,830.2
2020,10,26,13,836.5
2020,10,26,14,833
2020,10,26,15,828.8
2020,10,26,16,809.9
2020,10,26,17,855.4
2020,10,26,18,900.9
2020,10,26,19,871.5
2020,10,26,20,814.8
2020,10,26,21,739.9
2020,10,26,22,672
2020,10,26,23,634.9
2020,10,26,24,611.1
2020,10,27,1,604.1
2020,10,27,2,599.2
2020,10,27,3,604.8
2020,10,27,4,641.2
2020,10,27,5,722.4
2020,10,27,6,785.4
2020,10,27,7,802.2
2020,10,27,8,826.7
2020,10,27,9,823.9
2020,10,27,10,821.8
2020,10,27,11,823.9
2020,10,27,12,825.3
2020,10,27,13,816.2
2020,10,27,14,805.7
2020,10,27,15,792.4
2020,10,27,16,788.9
2020,10,27,17,823.9
2020,10,27,18,875.7
2020,10,27,19,849.1
2020,10,27,20,797.3
2020,10,27,21,718.9
2020,10,27,22,656.6
2020,10,27,23,628.6
2020,10,27,24,615.3
2020,10,28,1,599.2
2020,10,28,2,599.2
2020,10,28,3,603.4
2020,10,28,4,639.8
2020,10,28,5,710.5
2020,10,28,6,750.4
2020,10,28,7,764.4
2020,10,28,8,790.3
2020,10,28,9,807.8
2020,10,28,10,834.4
2020,10,28,11,845.6
2020,10,28,12,857.5
2020,10,28,13,856.1
2020,10,28,14,851.2
2020,10,28,15,835.1
2020,10,28,16,807.8
2020,10,28,17,847
2020,10,28,18,894.6
2020,10,28,19,874.3
2020,10,28,20,819.7
2020,10,28,21,732.9
2020,10,28,22,667.1
2020,10,28,23,637.7
2020,10,28,24,608.3
2020,10,29,1,606.2
2020,10,29,2,595.7
2020,10,29,3,601.3
2020,10,29,4,632.8
2020,10,29,5,709.1
2020,10,29,6,746.9
2020,10,29,7,749.7
2020,10,29,8,772.8
2020,10,29,9,792.4
2020,10,29,10,798.7
2020,10,29,11,802.2
2020,10,29,12,809.9
2020,10,29,13,823.9
2020,10,29,14,809.9
2020,10,29,15,787.5
2020,10,29,16,769.3
2020,10,29,17,802.9
2020,10,29,18,842.8
2020,10,29,19,834.4
2020,10,29,20,790.3
2020,10,29,21,716.1
2020,10,29,22,655.9
2020,10,29,23,627.2
2020,10,29,24,602.7
2020,10,30,1,594.3
2020,10,30,2,593.6
2020,10,30,3,597.8
2020,10,30,4,623.7
2020,10,30,5,713.3
2020,10,30,6,742.7
2020,10,30,7,745.5
2020,10,30,8,755.3
2020,10,30,9,777
2020,10,30,10,777.7
2020,10,30,11,772.8
2020,10,30,12,781.2
2020,10,30,13,782.6
2020,10,30,14,774.2
2020,10,30,15,753.2
2020,10,30,16,744.1
2020,10,30,17,768.6
2020,10,30,18,807.1
2020,10,30,19,788.9
2020,10,30,20,767.2
2020,10,30,21,704.9
2020,10,30,22,653.8
2020,10,30,23,619.5
2020,10,30,24,606.2
2020,10,31,1,599.2
2020,10,31,2,587.3
2020,10,31,3,591.5
2020,10,31,4,600.6
2020,10,31,5,623
2020,10,31,6,636.3
2020,10,31,7,658
2020,10,31,8,677.6
2020,10,31,9,698.6
2020,10,31,10,709.8
2020,10,31,11,698.6
2020,10,31,12,707
2020,10,31,13,698.6
2020,10,31,14,697.9
2020,10,31,15,690.9
2020,10,31,16,690.2
2020,10,31,17,722.4
2020,10,31,18,758.1
2020,10,31,19,742
2020,10,31,20,714.7
2020,10,31,21,672
2020,10,31,22,635.6
2020,10,31,23,606.9
2020,10,31,24,589.4
2020,11,1,1,591.5
2020,11,1,2,587.3
2020,11,1,3,587.3
2020,11,1,4,589.4
2020,11,1,5,594.3
2020,11,1,6,595.7
2020,11,1,7,603.4
2020,11,1,8,634.9
2020,11,1,9,646.8
2020,11,1,10,661.5
2020,11,1,11,669.2
2020,11,1,12,673.4
2020,11,1,13,676.2
2020,11,1,14,686.7
2020,11,1,15,688.8
2020,11,1,16,706.3
2020,11,1,17,770
2020,11,1,18,823.2
2020,11,1,19,796.6
2020,11,1,20,769.3
2020,11,1,21,718.9
2020,11,1,22,668.5
2020,11,1,23,619.5
2020,11,1,24,602
2020,11,2,1,592.9
2020,11,2,2,590.1
2020,11,2,3,589.4
2020,11,2,4,597.1
2020,11,2,5,621.6
2020,11,2,6,695.1
2020,11,2,7,739.9
2020,11,2,8,786.8
2020,11,2,9,818.3
2020,11,2,10,856.1
2020,11,2,11,853.3
2020,11,2,12,874.3
2020,11,2,13,879.9
2020,11,2,14,879.9
2020,11,2,15,849.1
2020,11,2,16,837.9
2020,11,2,17,885.5
2020,11,2,18,954.8
2020,11,2,19,923.3
2020,11,2,20,882.7
2020,11,2,21,800.1
2020,11,2,22,714
2020,11,2,23,650.3
2020,11,2,24,615.3
2020,11,3,1,602
2020,11,3,2,598.5
2020,11,3,3,596.4
2020,11,3,4,606.9
2020,11,3,5,642.6
2020,11,3,6,711.2
2020,11,3,7,749.7
2020,11,3,8,777
2020,11,3,9,796.6
2020,11,3,10,824.6
2020,11,3,11,853.3
2020,11,3,12,858.9
2020,11,3,13,868.7
2020,11,3,14,864.5
2020,11,3,15,847.7
2020,11,3,16,831.6
2020,11,3,17,872.9
2020,11,3,18,872.9
2020,11,3,19,836.5
2020,11,3,20,812
2020,11,3,21,781.2
2020,11,3,22,700.7
2020,11,3,23,644
2020,11,3,24,617.4
2020,11,4,1,598.5
2020,11,4,2,594.3
2020,11,4,3,595
2020,11,4,4,606.2
2020,11,4,5,639.8
2020,11,4,6,709.8
2020,11,4,7,744.1
2020,11,4,8,781.2
2020,11,4,9,807.8
2020,11,4,10,835.1
2020,11,4,11,831.6
2020,11,4,12,861.7
2020,11,4,13,854.7
2020,11,4,14,874.3
2020,11,4,15,857.5
2020,11,4,16,846.3
2020,11,4,17,970.9
2020,11,4,18,1070.3
2020,11,4,19,1026.9
2020,11,4,20,973
2020,11,4,21,868.7
2020,11,4,22,756.7
2020,11,4,23,671.3
2020,11,4,24,644.7
2020,11,5,1,627.2
2020,11,5,2,609.7
2020,11,5,3,611.8
2020,11,5,4,610.4
2020,11,5,5,635.6
2020,11,5,6,693.7
2020,11,5,7,735.7
2020,11,5,8,763
2020,11,5,9,784.7
2020,11,5,10,800.1
2020,11,5,11,809.2
2020,11,5,12,810.6
2020,11,5,13,807.8
2020,11,5,14,818.3
2020,11,5,15,818.3
2020,11,5,16,805.7
2020,11,5,17,872.9
2020,11,5,18,926.8
2020,11,5,19,914.2
2020,11,5,20,868.7
2020,11,5,21,796.6
2020,11,5,22,715.4
2020,11,5,23,655.2
2020,11,5,24,621.6
2020,11,6,1,609
2020,11,6,2,604.8
2020,11,6,3,606.2
2020,11,6,4,611.1
2020,11,6,5,644
2020,11,6,6,718.9
2020,11,6,7,762.3
2020,11,6,8,801.5
2020,11,6,9,822.5
2020,11,6,10,826
2020,11,6,11,824.6
2020,11,6,12,831.6
2020,11,6,13,853.3
2020,11,6,14,847.7
2020,11,6,15,839.3
2020,11,6,16,827.4
2020,11,6,17,879.9
2020,11,6,18,919.1
2020,11,6,19,872.9
2020,11,6,20,857.5
2020,11,6,21,773.5
2020,11,6,22,716.8
2020,11,6,23,656.6
2020,11,6,24,633.5
2020,11,7,1,612.5
2020,11,7,2,605.5
2020,11,7,3,602
2020,11,7,4,600.6
2020,11,7,5,606.9
2020,11,7,6,620.9
2020,11,7,7,633.5
2020,11,7,8,679
2020,11,7,9,706.3
2020,11,7,10,729.4
2020,11,7,11,745.5
2020,11,7,12,755.3
2020,11,7,13,769.3
2020,11,7,14,747.6
2020,11,7,15,734.3
2020,11,7,16,732.2
2020,11,7,17,785.4
2020,11,7,18,823.2
2020,11,7,19,804.3
2020,11,7,20,753.2
2020,11,7,21,727.3
2020,11,7,22,687.4
2020,11,7,23,640.5
2020,11,7,24,615.3
2020,11,8,1,600.6
2020,11,8,2,591.5
2020,11,8,3,591.5
2020,11,8,4,591.5
2020,11,8,5,593.6
2020,11,8,6,597.1
2020,11,8,7,603.4
2020,11,8,8,628.6
2020,11,8,9,655.2
2020,11,8,10,671.3
2020,11,8,11,683.2
2020,11,8,12,692.3
2020,11,8,13,693
2020,11,8,14,698.6
2020,11,8,15,688.8
2020,11,8,16,695.8
2020,11,8,17,796.6
2020,11,8,18,879.9
2020,11,8,19,857.5
2020,11,8,20,793.1
2020,11,8,21,733.6
2020,11,8,22,676.2
2020,11,8,23,622.3
2020,11,8,24,603.4
2020,11,9,1,589.4
2020,11,9,2,587.3
2020,11,9,3,587.3
2020,11,9,4,594.3
2020,11,9,5,627.2
2020,11,9,6,686
2020,11,9,7,725.9
2020,11,9,8,783.3
2020,11,9,9,810.6
2020,11,9,10,837.9
2020,11,9,11,846.3
2020,11,9,12,840.7
2020,11,9,13,851.9
2020,11,9,14,849.1
2020,11,9,15,835.1
2020,11,9,16,822.5
2020,11,9,17,896
2020,11,9,18,947.1
2020,11,9,19,917
2020,11,9,20,860.3
2020,11,9,21,799.4
2020,11,9,22,702.1
2020,11,9,23,634.2
2020,11,9,24,609.7
2020,11,10,1,605.5
2020,11,10,2,598.5
2020,11,10,3,595.7
2020,11,10,4,602
2020,11,10,5,632.8
2020,11,10,6,701.4
2020,11,10,7,743.4
2020,11,10,8,770
2020,11,10,9,802.9
2020,11,10,10,823.2
2020,11,10,11,850.5
2020,11,10,12,843.5
2020,11,10,13,868.7
2020,11,10,14,865.9
2020,11,10,15,849.1
2020,11,10,16,837.9
2020,11,10,17,906.5
2020,11,10,18,964.6
2020,11,10,19,929.6
2020,11,10,20,894.6
2020,11,10,21,819.7
2020,11,10,22,722.4
2020,11,10,23,646.8
2020,11,10,24,618.1
2020,11,11,1,604.8
2020,11,11,2,598.5
2020,11,11,3,598.5
2020,11,11,4,603.4
2020,11,11,5,638.4
2020,11,11,6,702.1
2020,11,11,7,751.1
2020,11,11,8,778.4
2020,11,11,9,805.7
2020,11,11,10,850.5
2020,11,11,11,863.1
2020,11,11,12,870.1
2020,11,11,13,898.8
2020,11,11,14,905.1
2020,11,11,15,900.9
2020,11,11,16,885.5
2020,11,11,17,949.9
2020,11,11,18,991.2
2020,11,11,19,959.7
2020,11,11,20,906.5
2020,11,11,21,834.4
2020,11,11,22,711.9
2020,11,11,23,652.4
2020,11,11,24,621.6
2020,11,12,1,609.7
2020,11,12,2,599.9
2020,11,12,3,599.9
2020,11,12,4,606.9
2020,11,12,5,634.2
2020,11,12,6,700.7
2020,11,12,7,739.2
2020,11,12,8,778.4
2020,11,12,9,800.1
2020,11,12,10,834.4
2020,11,12,11,853.3
2020,11,12,12,878.5
2020,11,12,13,898.8
2020,11,12,14,893.2
2020,11,12,15,893.2
2020,11,12,16,836.5
2020,11,12,17,942.2
2020,11,12,18,977.9
2020,11,12,19,938.7
2020,11,12,20,894.6
2020,11,12,21,822.5
2020,11,12,22,727.3
2020,11,12,23,662.9
2020,11,12,24,627.9
2020,11,13,1,611.1
2020,11,13,2,603.4
2020,11,13,3,600.6
2020,11,13,4,604.8
2020,11,13,5,628.6
2020,11,13,6,681.1
2020,11,13,7,718.9
2020,11,13,8,749.7
2020,11,13,9,790.3
2020,11,13,10,828.8
2020,11,13,11,850.5
2020,11,13,12,843.5
2020,11,13,13,853.3
2020,11,13,14,853.3
2020,11,13,15,836.5
2020,11,13,16,821.1
2020,11,13,17,885.5
2020,11,13,18,905.1
2020,11,13,19,858.9
2020,11,13,20,822.5
2020,11,13,21,730.1
2020,11,13,22,669.2
2020,11,13,23,653.8
2020,11,13,24,623.7
2020,11,14,1,609
2020,11,14,2,599.2
2020,11,14,3,597.8
2020,11,14,4,596.4
2020,11,14,5,604.8
2020,11,14,6,617.4
2020,11,14,7,633.5
2020,11,14,8,664.3
2020,11,14,9,686
2020,11,14,10,709.8
2020,11,14,11,718.2
2020,11,14,12,711.2
2020,11,14,13,713.3
2020,11,14,14,707
2020,11,14,15,701.4
2020,11,14,16,706.3
2020,11,14,17,791.7
2020,11,14,18,834.4
2020,11,14,19,795.2
2020,11,14,20,755.3
2020,11,14,21,725.9
2020,11,14,22,686
2020,11,14,23,641.2
2020,11,14,24,616.7
2020,11,15,1,602
2020,11,15,2,595
2020,11,15,3,590.8
2020,11,15,4,591.5
2020,11,15,5,596.4
2020,11,15,6,595
2020,11,15,7,598.5
2020,11,15,8,622.3
2020,11,15,9,642.6
2020,11,15,10,664.3
2020,11,15,11,674.8
2020,11,15,12,682.5
2020,11,15,13,679.7
2020,11,15,14,683.2
2020,11,15,15,675.5
2020,11,15,16,686.7
2020,11,15,17,769.3
2020,11,15,18,828.8
2020,11,15,19,791.7
2020,11,15,20,771.4
2020,11,15,21,727.3
2020,11,15,22,681.1
2020,11,15,23,629.3
2020,11,15,24,603.4
2020,11,16,1,592.2
2020,11,16,2,590.8
2020,11,16,3,590.8
2020,11,16,4,599.9
2020,11,16,5,628.6
2020,11,16,6,695.8
2020,11,16,7,749
2020,11,16,8,778.4
2020,11,16,9,793.1
2020,11,16,10,823.2
2020,11,16,11,818.3
2020,11,16,12,807.8
2020,11,16,13,831.6
2020,11,16,14,860.3
2020,11,16,15,824.6
2020,11,16,16,846.3
2020,11,16,17,953.4
2020,11,16,18,977.9
2020,11,16,19,952
2020,11,16,20,905.1
2020,11,16,21,833
2020,11,16,22,727.3
2020,11,16,23,662.9
2020,11,16,24,622.3
2020,11,17,1,611.8
2020,11,17,2,602.7
2020,11,17,3,603.4
2020,11,17,4,610.4
2020,11,17,5,646.8
2020,11,17,6,716.8
2020,11,17,7,771.4
2020,11,17,8,793.1
2020,11,17,9,804.3
2020,11,17,10,843.5
2020,11,17,11,850.5
2020,11,17,12,887.6
2020,11,17,13,773.5
2020,11,17,14,857.5
2020,11,17,15,851.9
2020,11,17,16,837.9
2020,11,17,17,956.2
2020,11,17,18,964.6
2020,11,17,19,945
2020,11,17,20,893.2
2020,11,17,21,823.2
2020,11,17,22,734.3
2020,11,17,23,661.5
2020,11,17,24,625.8
2020,11,18,1,609
2020,11,18,2,601.3
2020,11,18,3,602
2020,11,18,4,609.7
2020,11,18,5,644.7
2020,11,18,6,727.3
2020,11,18,7,770
2020,11,18,8,795.2
2020,11,18,9,809.2
2020,11,18,10,821.1
2020,11,18,11,821.1
2020,11,18,12,809.2
2020,11,18,13,816.9
2020,11,18,14,815.5
2020,11,18,15,807.8
2020,11,18,16,821.1
2020,11,18,17,906.5
2020,11,18,18,953.4
2020,11,18,19,934.5
2020,11,18,20,900.9
2020,11,18,21,833
2020,11,18,22,755.3
2020,11,18,23,670.6
2020,11,18,24,635.6
2020,11,19,1,618.1
2020,11,19,2,613.2
2020,11,19,3,613.2
2020,11,19,4,625.1
2020,11,19,5,661.5
2020,11,19,6,764.4
2020,11,19,7,790.3
2020,11,19,8,809.2
2020,11,19,9,812
2020,11,19,10,805.7
2020,11,19,11,799.4
2020,11,19,12,790.3
2020,11,19,13,800.1
2020,11,19,14,805.7
2020,11,19,15,806.4
2020,11,19,16,801.5
2020,11,19,17,903.7
2020,11,19,18,943.6
2020,11,19,19,931
2020,11,19,20,909.3
2020,11,19,21,836.5
2020,11,19,22,741.3
2020,11,19,23,666.4
2020,11,19,24,632.1
2020,11,20,1,619.5
2020,11,20,2,611.1
2020,11,20,3,609
2020,11,20,4,620.9
2020,11,20,5,662.2
2020,11,20,6,745.5
2020,11,20,7,788.2
2020,11,20,8,801.5
2020,11,20,9,818.3
2020,11,20,10,816.9
2020,11,20,11,824.6
2020,11,20,12,816.9
2020,11,20,13,824.6
2020,11,20,14,816.9
2020,11,20,15,810.6
2020,11,20,16,789.6
2020,11,20,17,877.1
2020,11,20,18,893.2
2020,11,20,19,856.1
2020,11,20,20,826
2020,11,20,21,789.6
2020,11,20,22,741.3
2020,11,20,23,676.9
2020,11,20,24,658.7
2020,11,21,1,614.6
2020,11,21,2,611.8
2020,11,21,3,604.8
2020,11,21,4,606.9
2020,11,21,5,621.6
2020,11,21,6,630
2020,11,21,7,646.8
2020,11,21,8,681.1
2020,11,21,9,708.4
2020,11,21,10,725.2
2020,11,21,11,731.5
2020,11,21,12,731.5
2020,11,21,13,730.1
2020,11,21,14,725.2
2020,11,21,15,714
2020,11,21,16,724.5
2020,11,21,17,791.7
2020,11,21,18,826
2020,11,21,19,801.5
2020,11,21,20,781.9
2020,11,21,21,751.8
2020,11,21,22,709.8
2020,11,21,23,654.5
2020,11,21,24,630.7
2020,11,22,1,610.4
2020,11,22,2,604.1
2020,11,22,3,595
2020,11,22,4,597.8
2020,11,22,5,599.9
2020,11,22,6,605.5
2020,11,22,7,614.6
2020,11,22,8,635.6
2020,11,22,9,648.2
2020,11,22,10,663.6
2020,11,22,11,672
2020,11,22,12,737.8
2020,11,22,13,672
2020,11,22,14,677.6
2020,11,22,15,671.3
2020,11,22,16,682.5
2020,11,22,17,769.3
2020,11,22,18,818.3
2020,11,22,19,815.5
2020,11,22,20,788.2
2020,11,22,21,749.7
2020,11,22,22,690.9
2020,11,22,23,640.5
2020,11,22,24,614.6
2020,11,23,1,602
2020,11,23,2,596.4
2020,11,23,3,595
2020,11,23,4,602
2020,11,23,5,631.4
2020,11,23,6,673.4
2020,11,23,7,711.2
2020,11,23,8,751.1
2020,11,23,9,781.2
2020,11,23,10,791.7
2020,11,23,11,802.9
2020,11,23,12,814.1
2020,11,23,13,814.1
2020,11,23,14,812
2020,11,23,15,795.2
2020,11,23,16,795.2
2020,11,23,17,898.8
2020,11,23,18,937.3
2020,11,23,19,923.3
2020,11,23,20,884.1
2020,11,23,21,822.5
2020,11,23,22,732.2
2020,11,23,23,665
2020,11,23,24,631.4
2020,11,24,1,617.4
2020,11,24,2,601.3
2020,11,24,3,603.4
2020,11,24,4,617.4
2020,11,24,5,639.1
2020,11,24,6,695.1
2020,11,24,7,724.5
2020,11,24,8,755.3
2020,11,24,9,790.3
2020,11,24,10,801.5
2020,11,24,11,814.1
2020,11,24,12,814.1
2020,11,24,13,826
2020,11,24,14,818.3
2020,11,24,15,801.5
2020,11,24,16,791.7
2020,11,24,17,894.6
2020,11,24,18,924.7
2020,11,24,19,906.5
2020,11,24,20,872.9
2020,11,24,21,816.9
2020,11,24,22,718.9
2020,11,24,23,653.8
2020,11,24,24,620.2
2020,11,25,1,604.8
2020,11,25,2,599.9
2020,11,25,3,598.5
2020,11,25,4,604.8
2020,11,25,5,629.3
2020,11,25,6,665
2020,11,25,7,696.5
2020,11,25,8,734.3
2020,11,25,9,756.7
2020,11,25,10,774.9
2020,11,25,11,779.8
2020,11,25,12,772.8
2020,11,25,13,776.3
2020,11,25,14,770
2020,11,25,15,755.3
2020,11,25,16,749
2020,11,25,17,830.2
2020,11,25,18,857.5
2020,11,25,19,833
2020,11,25,20,819.7
2020,11,25,21,781.9
2020,11,25,22,714
2020,11,25,23,661.5
2020,11,25,24,623
2020,11,26,1,607.6
2020,11,26,2,597.1
2020,11,26,3,591.5
2020,11,26,4,593.6
2020,11,26,5,598.5
2020,11,26,6,610.4
2020,11,26,7,613.9
2020,11,26,8,633.5
2020,11,26,9,646.8
2020,11,26,10,655.9
2020,11,26,11,665
2020,11,26,12,660.8
2020,11,26,13,647.5
2020,11,26,14,642.6
2020,11,26,15,630.7
2020,11,26,16,622.3
2020,11,26,17,669.2
2020,11,26,18,686
2020,11,26,19,683.2
2020,11,26,20,673.4
2020,11,26,21,662.9
2020,11,26,22,637
2020,11,26,23,609.7
2020,11,26,24,593.6
2020,11,27,1,583.1
2020,11,27,2,579.6
2020,11,27,3,583.1
2020,11,27,4,587.3
2020,11,27,5,595
2020,11,27,6,604.1
2020,11,27,7,611.8
2020,11,27,8,633.5
2020,11,27,9,658
2020,11,27,10,665
2020,11,27,11,677.6
2020,11,27,12,681.1
2020,11,27,13,686
2020,11,27,14,690.2
2020,11,27,15,676.2
2020,11,27,16,689.5
2020,11,27,17,772.8
2020,11,27,18,800.1
2020,11,27,19,783.3
2020,11,27,20,747.6
2020,11,27,21,722.4
2020,11,27,22,676.2
2020,11,27,23,631.4
2020,11,27,24,607.6
2020,11,28,1,595.7
2020,11,28,2,588.7
2020,11,28,3,583.1
2020,11,28,4,588
2020,11,28,5,596.4
2020,11,28,6,603.4
2020,11,28,7,612.5
2020,11,28,8,637
2020,11,28,9,664.3
2020,11,28,10,688.8
2020,11,28,11,693.7
2020,11,28,12,688.8
2020,11,28,13,688.8
2020,11,28,14,682.5
2020,11,28,15,676.2
2020,11,28,16,679.7
2020,11,28,17,767.9
2020,11,28,18,805.7
2020,11,28,19,788.2
2020,11,28,20,769.3
2020,11,28,21,736.4
2020,11,28,22,688.8
2020,11,28,23,644.7
2020,11,28,24,617.4
2020,11,29,1,602.7
2020,11,29,2,595
2020,11,29,3,591.5
2020,11,29,4,592.2
2020,11,29,5,597.1
2020,11,29,6,602
2020,11,29,7,604.8
2020,11,29,8,625.1
2020,11,29,9,643.3
2020,11,29,10,662.2
2020,11,29,11,667.8
2020,11,29,12,674.8
2020,11,29,13,677.6
2020,11,29,14,677.6
2020,11,29,15,687.4
2020,11,29,16,716.8
2020,11,29,17,824.6
2020,11,29,18,864.5
2020,11,29,19,840.7
2020,11,29,20,824.6
2020,11,29,21,772.8
2020,11,29,22,695.8
2020,11,29,23,630
2020,11,29,24,608.3
2020,11,30,1,594.3
2020,11,30,2,591.5
2020,11,30,3,590.8
2020,11,30,4,599.9
2020,11,30,5,624.4
2020,11,30,6,725.9
2020,11,30,7,765.8
2020,11,30,8,806.4
2020,11,30,9,801.5
2020,11,30,10,835.1
2020,11,30,11,839.3
2020,11,30,12,834.4
2020,11,30,13,853.3
2020,11,30,14,833
2020,11,30,15,834.4
2020,11,30,16,843.5
2020,11,30,17,953.4
2020,11,30,18,1003.1
2020,11,30,19,994.7
2020,11,30,20,968.1
2020,11,30,21,874.3
2020,11,30,22,763
2020,11,30,23,676.2
2020,11,30,24,633.5
2020,12,1,1,653.1
2020,12,1,2,694.4
2020,12,1,3,688.1
2020,12,1,4,655.2
2020,12,1,5,676.2
2020,12,1,6,746.9
2020,12,1,7,774.9
2020,12,1,8,805.7
2020,12,1,9,809.2
2020,12,1,10,826
2020,12,1,11,828.1
2020,12,1,12,814.1
2020,12,1,13,819
2020,12,1,14,819
2020,12,1,15,802.2
2020,12,1,16,801.5
2020,12,1,17,919.8
2020,12,1,18,976.5
2020,12,1,19,960.4
2020,12,1,20,928.9
2020,12,1,21,858.9
2020,12,1,22,754.6
2020,12,1,23,687.4
2020,12,1,24,665
2020,12,2,1,655.2
2020,12,2,2,653.1
2020,12,2,3,652.4
2020,12,2,4,657.3
2020,12,2,5,679.7
2020,12,2,6,758.1
2020,12,2,7,792.4
2020,12,2,8,805.7
2020,12,2,9,814.8
2020,12,2,10,838.6
2020,12,2,11,827.4
2020,12,2,12,823.2
2020,12,2,13,823.2
2020,12,2,14,824.6
2020,12,2,15,802.2
2020,12,2,16,803.6
2020,12,2,17,940.1
2020,12,2,18,1017.8
2020,12,2,19,1007.3
2020,12,2,20,993.3
2020,12,2,21,912.8
2020,12,2,22,798
2020,12,2,23,718.2
2020,12,2,24,683.2
2020,12,3,1,671.3
2020,12,3,2,669.2
2020,12,3,3,666.4
2020,12,3,4,677.6
2020,12,3,5,714
2020,12,3,6,814.8
2020,12,3,7,852.6
2020,12,3,8,854
2020,12,3,9,868.7
2020,12,3,10,870.1
2020,12,3,11,865.9
2020,12,3,12,833
2020,12,3,13,832.3
2020,12,3,14,814.8
2020,12,3,15,807.8
2020,12,3,16,823.2
2020,12,3,17,980
2020,12,3,18,1087.1
2020,12,3,19,1079.4
2020,12,3,20,1052.1
2020,12,3,21,970.2
2020,12,3,22,837.2
2020,12,3,23,742.7
2020,12,3,24,705.6
2020,12,4,1,690.2
2020,12,4,2,683.2
2020,12,4,3,681.8
2020,12,4,4,695.1
2020,12,4,5,734.3
2020,12,4,6,848.4
2020,12,4,7,867.3
2020,12,4,8,867.3
2020,12,4,9,864.5
2020,12,4,10,854
2020,12,4,11,842.1
2020,12,4,12,809.2
2020,12,4,13,810.6
2020,12,4,14,796.6
2020,12,4,15,779.1
2020,12,4,16,783.3
2020,12,4,17,926.1
2020,12,4,18,988.4
2020,12,4,19,950.6
2020,12,4,20,935.2
2020,12,4,21,894.6
2020,12,4,22,823.2
2020,12,4,23,746.2
2020,12,4,24,702.8
2020,12,5,1,687.4
2020,12,5,2,677.6
2020,12,5,3,669.2
2020,12,5,4,676.2
2020,12,5,5,694.4
2020,12,5,6,717.5
2020,12,5,7,724.5
2020,12,5,8,753.2
2020,12,5,9,760.9
2020,12,5,10,756
2020,12,5,11,750.4
2020,12,5,12,746.9
2020,12,5,13,737.1
2020,12,5,14,721.7
2020,12,5,15,715.4
2020,12,5,16,730.1
2020,12,5,17,847
2020,12,5,18,893.2
2020,12,5,19,894.6
2020,12,5,20,883.4
2020,12,5,21,838.6
2020,12,5,22,782.6
2020,12,5,23,718.9
2020,12,5,24,687.4
2020,12,6,1,672
2020,12,6,2,667.8
2020,12,6,3,665.7
2020,12,6,4,669.2
2020,12,6,5,676.2
2020,12,6,6,690.2
2020,12,6,7,697.2
2020,12,6,8,722.4
2020,12,6,9,719.6
2020,12,6,10,715.4
2020,12,6,11,721.7
2020,12,6,12,722.4
2020,12,6,13,707
2020,12,6,14,704.2
2020,12,6,15,702.1
2020,12,6,16,731.5
2020,12,6,17,879.2
2020,12,6,18,955.5
2020,12,6,19,993.3
2020,12,6,20,978.6
2020,12,6,21,898.1
2020,12,6,22,791
2020,12,6,23,716.8
2020,12,6,24,683.9
2020,12,7,1,674.1
2020,12,7,2,674.1
2020,12,7,3,667.8
2020,12,7,4,679.7
2020,12,7,5,727.3
2020,12,7,6,830.9
2020,12,7,7,860.3
2020,12,7,8,879.2
2020,12,7,9,880.6
2020,12,7,10,875
2020,12,7,11,864.5
2020,12,7,12,840.7
2020,12,7,13,826
2020,12,7,14,805.7
2020,12,7,15,790.3
2020,12,7,16,812.7
2020,12,7,17,1022.7
2020,12,7,18,1112.3
2020,12,7,19,1112.3
2020,12,7,20,1087.1
2020,12,7,21,993.3
2020,12,7,22,830.9
2020,12,7,23,741.3
2020,12,7,24,695.1
2020,12,8,1,681.8
2020,12,8,2,674.1
2020,12,8,3,674.1
2020,12,8,4,684.6
2020,12,8,5,726.6
2020,12,8,6,830.9
2020,12,8,7,879.2
2020,12,8,8,864.5
2020,12,8,9,857.5
2020,12,8,10,863.1
2020,12,8,11,849.8
2020,12,8,12,829.5
2020,12,8,13,819
2020,12,8,14,798
2020,12,8,15,798
2020,12,8,16,803.6
2020,12,8,17,960.4
2020,12,8,18,1064.7
2020,12,8,19,1055.6
2020,12,8,20,1026.2
2020,12,8,21,950.6
2020,12,8,22,811.3
2020,12,8,23,722.4
2020,12,8,24,696.5
2020,12,9,1,678.3
2020,12,9,2,676.2
2020,12,9,3,672.7
2020,12,9,4,683.2
2020,12,9,5,730.1
2020,12,9,6,857.5
2020,12,9,7,877.8
2020,12,9,8,865.9
2020,12,9,9,870.1
2020,12,9,10,857.5
2020,12,9,11,849.8
2020,12,9,12,822.5
2020,12,9,13,811.3
2020,12,9,14,807.8
2020,12,9,15,779.1
2020,12,9,16,802.2
2020,12,9,17,968.8
2020,12,9,18,1064.7
2020,12,9,19,1046.5
2020,12,9,20,1002.4
2020,12,9,21,949.2
2020,12,9,22,810.6
2020,12,9,23,726.6
2020,12,9,24,690.9
2020,12,10,1,670.6
2020,12,10,2,669.9
2020,12,10,3,665.7
2020,12,10,4,674.1
2020,12,10,5,714.7
2020,12,10,6,838.6
2020,12,10,7,849.8
2020,12,10,8,848.4
2020,12,10,9,858.9
2020,12,10,10,855.4
2020,12,10,11,855.4
2020,12,10,12,828.1
2020,12,10,13,829.5
2020,12,10,14,826
2020,12,10,15,819.7
2020,12,10,16,863.1
2020,12,10,17,1047.9
